out_action,D0,D1,D2,D3,D4,D5
5,88.39482243,-9.555191248,0.118065626,-0.014923819,-0.123214536,-0.000116734
10,1966.151528,-37.95709683,0.719625769,0.171063715,-0.013166229,-0.028638736
9,1307.55098,-9.014937531,-0.076671429,-0.060643001,0.161093856,0.010558406
10,463.7881012,4.508134446,-0.261763256,-0.044470542,-0.095532367,0.015560452
1,1949.810322,-381.0159301,0.485889762,0.141016767,-0.270731262,-3.00E-06
1,1078.675782,-161.4322674,-1.057057536,0.055641441,-0.085869681,-0.000947988
3,172.506927,3.522055259,-0.937579582,0.053939039,-0.129107404,2.61E-05
2,1980.036592,-306.3018613,0.545405731,0.142459291,-0.107667538,0.001144298
1,1310.836885,-210.6580301,-0.144049671,0.02036811,-0.083127918,0.002755028
3,430.6271783,-23.74973022,-0.92919977,0.056196545,0.05989073,0.000741513
5,1642.998782,-485.5821446,1.49074497,0.086685958,-0.073994709,0.000435746
14,1193.787014,-443.4786986,1.326810475,-0.095849436,-0.131523732,0.001103154
1,1002.52475,-249.1808413,-2.654156135,-0.064552646,0.950921391,0.056205267
16,1881.843847,101.3439414,-0.275533851,0.303424509,-0.105528967,-0.062303462
23,1026.361831,99.75506755,-1.210275984,0.10014504,-0.464603443,-0.007069395
6,164.9466083,14.66146515,-1.823215137,0.091895803,-0.477574245,-0.009270582
3,1773.288606,-51.93790345,0.197779294,0.18162458,-0.036162359,0.000413005
16,1213.733741,12.49598799,-0.349173593,0.038839399,-0.009437433,-0.000728808
5,353.4967834,-17.34412255,-0.7938123,-0.024666676,-0.275113476,0.055773381
5,2020.181428,-62.64152339,0.822822589,0.219184882,-0.06099728,-0.048873965
3,1570.96966,-20.53807732,0.658888095,0.036649488,-0.118526304,-0.048206557
16,1010.909323,39.58787464,0.298188001,0.075840235,-0.043210492,-0.04954059
17,150.9744237,10.78893818,-0.171366417,0.012971295,-0.305701123,0.00644039
18,1656.900149,130.6593738,0.916335402,-0.025080973,-0.220813792,0.042071788
23,1066.427969,162.8927255,-0.586850763,-0.310821737,-0.422518188,0.068525543
24,211.6932583,36.91987881,-0.527503384,-0.266291325,-0.38059338,0.076034591
11,1884.471519,64.28771895,0.473044395,0.043098836,0.238194849,0.012642365
16,1301.795228,104.0130677,-0.385932509,-0.189217002,0.135694074,0.049487034
24,448.3785678,64.70809532,-0.689508594,-0.165661552,0.042345067,0.066813681
11,1836.008962,114.9734449,0.250715523,0.247005514,0.296913979,-0.040403317
23,1252.488299,154.8088981,-0.694139263,-0.004810954,0.159768031,-0.008524639
17,376.5060486,35.99509065,-0.84548635,0.014152198,-0.072565562,-0.007089146
4,1831.962438,-106.831317,0.379251267,0.126339962,-0.092781069,-0.008177081
4,1335.99726,-57.20649374,0.071445433,-0.037904143,-0.16161105,-0.008233359
10,841.4715914,-13.54827147,0.061932742,-0.03776423,-0.129107064,-0.008404125
11,172.9657583,3.510072076,-0.408985938,-0.106223411,-0.01801113,0.031212344
19,1999.763889,-442.325499,1.41546394,0.08686986,-0.175108195,-5.36E-05
14,1463.272964,-428.8726105,1.141633118,-0.170543407,-0.805554306,0.028710413
1,1339.397345,-324.6914407,-1.769472853,-0.023483791,0.862226487,0.049321941
1,341.6556555,-55.88580229,-0.1079479,0.000558834,-0.087823414,-0.000759081
6,1997.20859,-178.5839277,0.10136377,0.197299808,0.102481425,0.000257916
6,1572.539896,-138.945802,-0.009656886,0.00133593,0.004485603,-0.000879567
6,1152.351746,-101.7811146,0.000152563,-0.000467002,0.014709811,0.000331743
5,732.0511903,-64.43827458,-0.00025643,-0.000355637,0.013423197,0.000255807
6,283.6179589,-24.18599163,-0.069332391,0.015125535,0.037365588,0.000658534
6,2000.015168,-181.5868122,0.235259523,0.179766469,0.084086324,0.001988289
4,1575.346473,-141.9486865,0.124238867,-0.01619741,-0.013909498,0.000850806
6,1080.899588,-94.68649374,-0.082865478,0.015772738,0.029295361,0.001680374
4,654.2289089,-60.38096869,0.149019093,-0.020803136,-0.002534112,0.003894334
5,159.1469858,-12.66962238,-0.078396693,0.015643158,0.026472318,0.0018007
4,1666.531527,-552.1945395,1.728990435,0.084408476,-0.110943338,0.002220171
14,1170.566349,-502.5697163,1.421184601,-0.079835629,-0.179773319,0.002163894
1,910.1315216,-234.7911841,-2.928883713,-0.057293393,0.917910291,0.0611972
19,2000.65272,-435.6887569,0.110822529,0.174279487,-0.118478962,-0.006673659
7,1465.32689,-422.2715403,-0.135887651,-0.069867271,-0.544173923,0.045647688
1,1288.352771,-259.2930626,-3.530595271,0.063483815,0.917230388,0.0308896
4,282.0637578,-0.249470943,-1.382237673,0.087646167,-0.037547064,-0.007131105
11,1996.417066,161.4340827,0.790766132,0.107210474,0.190008936,-0.02363974
23,1412.896403,201.269536,-0.154088654,-0.144605993,0.052862987,0.008238938
23,536.9141528,82.4557285,-0.305435741,-0.125642841,-0.179470606,0.009674431
11,1876.76373,-50.17776094,0.328155251,0.16323476,0.094342144,0.000665123
17,1294.08744,-10.45241224,-0.530821653,-0.069081077,-0.008158631,0.037509792
5,601.9424946,-44.84252351,-0.474832203,-0.061009572,-0.027998424,0.052622797
4,141.8340204,-15.77055912,0.182146279,-0.019439387,-0.009954773,0.001842089
12,1895.370675,-518.9657663,1.115795272,0.106250978,-0.121067666,0.061351304
7,1373.671527,-482.5860808,0.838645116,-0.132398504,-0.309543104,0.10502107
1,1147.675065,-260.4910193,-2.967196275,0.004608965,0.917793912,0.094473148
13,133.7526768,-6.875943593,-0.352299495,0.019310591,-0.047604495,0.061090473
17,1823.60519,-45.117822,0.268060705,0.166105441,-0.01429688,-0.001307157
10,1160.577471,-47.24394457,-0.543111133,-0.056667019,0.265547579,0.050313438
4,471.3692452,-27.02127118,-0.805796469,-0.052667652,-0.032057498,0.039061583
9,2111.121282,73.29665077,0.349091105,-0.007209456,0.41478996,0.02506028
16,1280.729673,119.2379306,-0.619394335,-0.22120003,0.193075985,0.068912425
24,432.2196463,72.59856543,-0.947508451,-0.242159276,0.184837686,0.067172202
1,1650.618577,-361.0844171,1.442218245,0.08683059,-0.144335791,0.00012073
1,778.9601691,-142.119016,-0.096060613,0.001386747,0.038926749,-0.000789611
1,2071.890698,-388.2262733,0.17894132,0.169952786,-0.126924102,-0.004202191
1,1200.23229,-169.2608722,-1.359337538,0.084508942,0.056338438,-0.005112532
4,294.2937869,-4.270109541,-1.244896926,0.082883833,0.015039761,-0.004175654
11,2036.59792,98.9709326,0.98089196,0.162506354,-0.063622732,-0.022986646
23,1453.92163,138.6962813,0.121915056,-0.069809484,-0.166123507,0.013858023
16,577.9728281,34.13071803,-0.096801065,-0.043604856,-0.408907134,0.033599157
3,1980.50112,-190.9063803,0.36190256,0.162781857,0.023810661,0.001469029
4,1421.197709,-126.1657736,-0.193924434,0.02025921,0.055687241,0.000159032
3,923.5721562,-86.72481033,0.064419863,-0.002053028,0.008496446,0.0018861
4,361.60923,-29.20926286,-0.15621691,0.019289169,0.034134694,0.000947143
19,2228.461073,-421.3521628,0.310906967,0.164357811,0.022565678,1.57E-07
14,1691.970149,-407.8992743,0.037076145,-0.093055456,-0.607880433,0.028764211
1,1568.094529,-303.7181045,-2.874029826,0.054004159,1.05990036,0.049375739
6,570.3528396,-34.91246608,-1.212504873,0.078046784,0.109850459,-0.000705283
4,110.7708434,-9.329806422,-0.017663385,-0.027056794,-0.029379402,-0.009363799
11,2030.276482,164.9451979,0.815433022,0.1916014,0.119863888,-0.015831658
23,1446.75582,204.7806512,-0.129421765,-0.060215067,-0.017282061,0.01604702
23,570.7735692,85.96684369,-0.280768851,-0.041251916,-0.249615654,0.017482513
3,1782.983563,-269.6376066,0.284353546,0.150246645,0.15907056,-0.00442576
1,1223.680152,-204.897,-0.271473449,0.007723997,0.190947141,-0.005735757
3,343.54386,-11.52189103,-1.206746609,0.064195592,0.329460551,-0.004957188
3,1742.29706,-164.5818014,-0.003242135,0.218081417,0.085470619,-0.01292328
5,1182.742195,-100.14791,-0.550195022,0.075296235,0.112195546,-0.014065093
3,727.0118812,-65.76605964,-0.207611536,0.037352111,0.003762131,-0.013786755
6,167.938385,-6.843813132,-0.519411682,0.074516491,0.103361636,-0.013406709
18,2228.302412,76.20121482,0.562848647,0.204999015,0.30996867,-0.015689646
23,1637.830232,108.4345665,-0.940337518,-0.080741749,0.108264275,0.010764108
4,783.0955216,-17.5382802,-0.880990139,-0.036211337,0.150189082,0.018273156
17,271.6862041,12.18998951,0.078955862,0.0449621,0.282962329,-0.020438348
20,1792.736335,-504.177226,2.317222099,0.0394355,-0.589815577,-0.004218457
7,1317.009984,-480.6803345,2.433622809,-0.246410117,-0.601616211,0.065226697
1,1195.050026,-339.2789839,-1.044859099,-0.105447052,0.418422522,0.053116936
0,194.0472932,-81.65375709,0.81488506,-0.047076978,-0.504072701,-0.004749881
19,1925.813071,-435.3170412,0.530796348,0.126510572,-0.141014027,-0.004252663
7,1390.48724,-421.8998246,0.284086168,-0.117636186,-0.566708989,0.048068685
1,1213.513122,-258.9213469,-3.110621452,0.015714899,0.894695322,0.033310597
2,207.224108,0.122244764,-0.962263854,0.039877251,-0.06008213,-0.004710108
2,1867.109135,-295.8396691,0.509453417,0.142090347,0.172315851,0.000697577
1,1197.909429,-200.1958378,-0.180001984,0.019999166,0.196855471,0.002308307
3,317.6997218,-13.28753799,-0.965152084,0.055827601,0.339874119,0.000294792
6,1946.712855,-292.2947513,0.169525081,0.194400758,0.037606072,0.003272668
1,1522.04416,-252.6566256,0.058504425,-0.00156312,-0.060389749,0.002135186
6,653.4693482,-41.022865,-1.35652893,0.108852813,0.221993601,0.002455867
6,191.3452702,-14.47345444,-0.158530687,0.00298306,0.006134596,-0.006019771
6,1746.860314,-126.8824169,0.27969469,0.165277517,-0.068602924,-0.00112722
5,1322.191619,-87.2442912,0.168674034,-0.030686361,-0.166598745,-0.002264703
11,873.9942513,-47.16603055,0.108816243,-0.016876256,-0.135542337,-0.000741853
4,289.609546,-14.93105932,-0.565414144,-0.084856673,-0.179049915,0.031801404
20,1985.469732,-488.9211848,1.456753655,0.08642775,-0.171490115,0.000270271
7,1509.743382,-465.4242933,1.573154365,-0.199417867,-0.183290749,0.069715425
1,1387.783423,-324.0229427,-1.905327542,-0.058454802,0.836747984,0.057605664
1,386.7806909,-66.39771589,-0.045583384,-8.47E-05,-0.085747239,-0.000261153
17,1852.025151,-34.69167337,0.050724192,0.192064023,0.036887497,-0.007387142
9,1196.938285,-38.53178274,-0.743600349,-0.051518188,0.419343809,0.029031792
5,345.8620911,-17.11635969,-0.805208802,-0.023541563,-0.025551225,0.037309012
1,1680.569225,-340.6857896,1.907723268,0.081491907,-0.294696117,0.003703242
3,809.4346843,-121.102127,0.364775971,-0.003883419,-0.109834536,0.002758251
1,225.6250603,-85.56952153,1.53878523,-0.06650651,-0.357233396,0.006444065
10,1851.892187,23.80530762,0.826474167,0.032994786,0.183521262,0.041869581
16,1191.702574,55.47333197,0.030940156,-0.180868131,0.34386047,0.085523007
17,326.6080213,16.73503394,-0.077198271,-0.173821803,0.015194323,0.098286167
3,2179.787211,-175.6530281,0.158914005,0.152686057,0.219104745,-0.022817337
4,1620.483799,-110.9124214,-0.396912989,0.01016341,0.250981326,-0.024127334
5,1122.858247,-71.47145814,-0.138568692,-0.012148828,0.203790531,-0.022400266
5,672.5115188,-33.62442797,-0.040277321,-0.02842507,0.156125601,-0.023445164
18,223.4597469,5.347619304,-0.024918464,-0.028971917,0.153219634,-0.022902242
4,1820.47723,-190.9696747,0.390563454,0.18818143,-0.193139,0.011471281
3,1324.512052,-141.3448514,0.082757621,0.023937325,-0.261968981,0.011415004
2,764.9721421,-84.69284594,-0.116706209,0.044408069,-0.178137139,0.011192846
6,93.3554684,-1.83772232,-0.363767249,0.067671606,-0.155391354,0.012067741
5,1832.146857,-263.3327229,0.915934432,0.191356176,0.268786592,-0.008103542
1,1382.935088,-221.2292769,0.751999937,0.008820782,0.211257568,-0.007436134
11,511.0259379,-12.04305511,-0.603176825,0.105688987,0.449025575,-0.008864838
1,2069.42934,-400.3522579,0.697868756,0.139292484,0.139864623,0.004482415
1,1198.2948,-180.7685953,-0.845078542,0.053917158,0.324726204,0.003537424
3,292.1259449,-15.81427258,-0.725600588,0.052214755,0.281488481,0.004511508
6,2272.360354,-501.1004944,0.08657709,0.167174624,0.343444887,-0.004826508
6,1847.69166,-461.4623687,-0.024443566,-0.028789255,0.245449065,-0.005963991
14,1427.50351,-424.2976813,-0.014634116,-0.030592186,0.255673273,-0.00475268
1,1260.229303,-255.6367054,-3.84321837,0.05580054,1.375811028,0.043992641
4,248.9769037,1.494141762,-1.390622758,0.080305618,0.416821589,-0.005171997
5,1841.778304,45.13037402,0.461458469,0.169590852,-0.031918283,-0.031201285
23,1392.566535,87.2338201,0.297523975,-0.012944542,-0.089447307,-0.030533877
16,514.1617664,21.63112922,-0.452378776,-0.028065517,-0.62487032,0.025084859
5,2204.7244,-58.83542211,0.497792142,0.049974062,-0.159376511,0.012319514
4,1755.390444,-16.75850785,0.339365544,-0.132778707,-0.213017852,0.013230247
16,1259.751359,29.64401158,0.188317162,-0.114322231,-0.210763437,0.012274389
10,399.8801951,4.838810652,-0.475774323,-0.179142991,-0.509798689,0.05394428
5,2024.37294,-87.69469039,0.238514153,0.154364925,-0.001325321,-0.006295818
6,1575.161171,-45.59124431,0.074579659,-0.028170469,-0.058854345,-0.00562841
16,1153.579293,-9.017820085,0.135113218,-0.042858831,-0.092721702,-0.006549124
3,298.2226215,-14.62162045,-0.730990893,-0.049546696,-0.346866039,0.048725371
10,1838.87479,35.14722836,0.826419169,0.19421325,0.18799923,-0.036794477
16,1180.274243,64.08938767,0.03012197,-0.037493466,0.362259315,0.002402665
17,312.7193779,17.411947,0.002621029,-0.036743988,-0.01266413,0.005668622
3,1821.213725,-251.862303,1.130201024,0.199931512,-0.065159541,-0.046645887
1,1261.65886,-187.4284115,0.583248137,0.057146331,-0.038434615,-0.047787701
9,381.8180265,5.937285473,-0.358532898,0.11384535,0.104731026,-0.047160609
13,1772.954356,-436.8311199,0.376493048,0.13336279,0.029095322,-0.007198118
7,1304.741036,-396.1607792,0.357284634,-0.143974019,0.017090334,0.031779985
1,1170.893079,-255.1758826,-3.026033395,0.002000668,1.047287208,0.045588207
2,169.0897468,6.698003851,-1.129093917,0.046844134,0.111941267,-0.007765692
2,1648.247685,-210.0567774,0.791601264,0.119688436,-0.04374815,-3.27E-05
2,979.0189249,-114.3048405,0.11185566,-0.002672057,-0.021764151,0.001727938
2,307.0656982,-35.31724849,0.012378296,-0.000266096,-0.002121768,0.000185843
13,2070.252728,-526.0209056,1.488323906,0.086184919,-0.159211541,0.000496483
7,1602.039408,-485.3505649,1.469115492,-0.19115189,-0.171216528,0.039474586
1,1468.191451,-344.3656683,-1.914202537,-0.045177203,0.858980345,0.053282808
1,466.3881188,-82.49178186,-0.017263059,-0.000333738,-0.076365596,-7.11E-05
19,2065.968077,-356.3253515,1.45110213,0.08663746,-0.155076039,0.000202812
1,1529.477152,-342.872463,1.177271308,-0.170775808,-0.785522149,0.028966867
1,687.1594873,-126.7847562,-0.073360566,0.00132946,0.052671928,-0.000636929
4,1628.863224,-549.19317,1.833761766,0.08349321,-0.147875978,0.002975523
21,1132.898046,-499.5683467,1.525955933,-0.080750895,-0.21670596,0.002919245
1,866.7355724,-224.7832102,-3.19572678,-0.068281508,0.885346505,0.068684079
3,1817.620139,-249.1283454,1.096472363,0.105243685,-0.006373256,0.010597088
1,1258.316727,-184.3877388,0.540645369,-0.037278962,0.025503324,0.00928709
9,378.1804357,8.98737016,-0.394627791,0.019192633,0.164016735,0.01006566
18,1734.64143,105.9196073,0.325380774,0.078257622,0.558532176,0.02090338
23,1144.169251,138.1529589,-1.177805391,-0.207483142,0.35682778,0.047357135
11,289.4345399,12.18011229,-1.118458012,-0.16295273,0.398752588,0.054866183
16,1656.344783,-59.36484499,0.264900204,0.165819059,0.0565727,-0.001282823
6,800.862767,-60.95371886,-0.669841928,-0.03746041,-0.302501775,0.053951244
4,361.2815013,-34.46554199,0.149902203,-0.028963039,-0.099945581,-0.002811214
11,2088.901815,114.1643936,1.271565525,0.19312354,-0.102195288,-0.044189568
23,1505.381153,153.9998469,0.326710739,-0.058692928,-0.239341237,-0.01231089
16,629.3989022,35.18603938,0.175363652,-0.039729776,-0.47167483,-0.010875397
3,1895.369249,40.00049316,0.965424479,-0.035945156,0.311230848,0.037270807
16,1336.065838,104.7410998,0.409597484,-0.178467804,0.343107429,0.03596081
23,473.4199898,66.23218681,0.006472539,-0.266360511,0.030370435,0.079249074
10,1810.740804,79.99054326,0.041859842,0.244985454,-0.031104344,-0.032697003
23,1152.140257,108.9327026,-0.754437357,0.013278738,0.143155741,0.006500139
11,269.8518938,-4.533899366,-0.425226715,0.014441598,-0.438857359,0.002894122
16,1629.726799,30.94890882,0.711685383,0.138993824,-0.124757804,0.004475447
17,772.1230472,24.08253624,-0.202251542,-0.087798685,-0.54644922,0.045685389
3,100.5844824,-19.20090852,0.527759711,-0.11123774,-0.397318588,0.046598484
5,1830.522666,-91.44589757,0.360744511,0.148465187,0.031549377,-0.003045466
17,1381.310897,-49.3424515,0.196810016,-0.034070207,-0.025979647,-0.002378058
5,710.5188809,-58.48314408,-0.451144263,-0.075536896,0.232875038,0.04882068
3,239.1112991,-25.90551197,0.164717632,-0.032167265,-0.079307558,-0.003708766
6,1960.135084,-138.628788,0.385683128,0.154333684,-0.035240075,-0.027118849
4,1535.466389,-98.99066231,0.274662473,-0.041630195,-0.133235897,-0.028256332
6,1041.019503,-51.72846951,0.067558128,-0.009660047,-0.090031038,-0.027426764
10,614.3488246,-17.42294446,0.299442699,-0.046235921,-0.121860511,-0.025212803
18,1950.009078,69.63072196,-0.020567247,0.168144216,-0.0982796,-0.019365362
22,1355.847119,92.31351088,-1.236410877,-0.083333498,-0.287820753,0.020554437
2,159.2809295,38.42847431,-2.323632074,-0.031701441,-0.150169834,0.040885451
11,2109.146701,160.2474664,1.398192849,0.234214138,-0.058744654,-0.054848622
23,1525.626039,200.0829196,0.453338063,-0.017602329,-0.195890602,-0.022969945
23,649.6437881,81.26911215,0.301990976,0.001360822,-0.428224196,-0.021534451
5,2071.785005,-300.8522359,0.356491279,0.162894583,0.036516073,0.001341985
1,1622.573236,-258.7487899,0.192556784,-0.019640811,-0.021012951,0.002009393
3,750.6640862,-49.56256809,-1.162619978,0.077227394,0.216755057,0.000580689
4,168.8798118,-14.11810785,-0.04012117,0.015954,-0.018717058,0.003480763
4,1838.577744,-109.9786447,0.163972614,0.077472035,0.099284617,0.021789123
10,1342.899308,-60.48112812,-0.144211984,-0.086736105,0.036984521,0.021776222
6,675.5875949,-39.84087217,-0.602039518,-0.13667244,0.179597234,0.065944042
11,232.1960926,-10.30969882,0.037235739,-0.117528362,-0.023872054,0.019926303
11,1982.244964,158.7889935,0.818705506,0.066996133,0.309489645,0.017447471
23,1398.724301,198.6244467,-0.126149281,-0.184820334,0.172343696,0.049326148
23,522.7420509,79.81063927,-0.277496367,-0.165857183,-0.059989897,0.050761642
5,1913.280784,-86.85674129,0.225759431,0.25572552,-0.093627316,-0.047997947
10,1463.946827,-44.77982704,0.067332833,0.072972751,-0.147268657,-0.047087214
5,800.4654609,-21.57580433,-0.564342599,0.023539581,0.033911207,-0.008671728
17,329.1057683,10.69679108,0.061620515,0.073978712,-0.222551666,-0.047694156
4,1752.446566,47.3785365,0.250556171,0.102911782,-0.32770135,0.020565912
23,1256.76813,96.87605306,-0.057628427,-0.061296359,-0.390001445,0.020553012
17,377.2211237,20.43376644,-0.691304133,-0.096969512,-0.864060933,0.077087431
20,2046.025515,-501.3275783,1.481343269,0.086236901,-0.162121598,0.000447116
7,1570.299164,-477.8306868,1.597743979,-0.199608716,-0.173922232,0.069892271
